,Rookie Year,Name,rpts,rrebs,rasts,rstls,rblks,rmin,rgamp,rgams,rfg%,rft%,r3fg%,rWS/48,rBPM,rPER,rTS%,rVORP,pts,rebs,asts,stls,blks,fg%,ft%,3fg%,WS/48,BPM,PER,TS%,VORP,rtos,tos,Tier1,Tier2,Tier3,Tier4,Tier5
65,2012,Reggie Jackson,10.05988024,3.808383234,5.101796407,1.796407186,0.07185628743,501,45,0,0.320754717,0.8620689655,0.2096774194,0.011,-3.9,9.2,0.408,-0.2,16.50643777,5.175965665,5.510729614,1.081545064,0.1287553648,0.4322916667,0.8608695652,0.2784810127,0.101,-0.4,15.6,0.511,0.6,2.586826347,2.343347639,0,0,1,0,0
66,2012,Enes Kanter,12.52173913,11.45080092,0.3295194508,0.7414187643,0.9473684211,874,66,0,0.4957627119,0.6666666667,0,0.095,-4.7,14.5,0.539,-0.6,18.40723982,10.42533937,0.7058823529,0.6244343891,0.4343891403,0.4914089347,0.7881355932,0.3170731707,0.099,-4.1,17.5,0.535,-0.7,2.224256293,2.524886878,0,0,1,0,0
67,2012,Brandon Knight,14.322217,3.56787224,4.244246125,0.8285580085,0.1690934711,2129,66,60,0.4148244473,0.7591240876,0.3804347826,0.029,-1.9,11.7,0.511,0,19.68483412,4.713270142,5.992890995,1.791469194,0.191943128,0.4348993289,0.881443299,0.4094488189,0.124,2.2,18.5,0.556,1.8,2.891498356,3.54028436,0,0,1,0,0
68,2012,Kawhi Leonard,11.89830508,7.674054759,1.642764016,1.994784876,0.5632333768,1534,64,39,0.4925742574,0.7727272727,0.376146789,0.171,4.3,16.6,0.573,2.4,18.71716675,8.16330546,2.850959174,2.620757501,0.8499754058,0.4793187348,0.8015873016,0.3489583333,0.204,6.1,22,0.567,4.1,1.032594524,1.717658633,0,0,0,1,0
69,2012,Jon Leuer,14.14054054,7.783783784,1.621621622,0.9081081081,1.102702703,555,46,12,0.5078534031,0.75,0.3333333333,0.122,-1.4,15.3,0.536,0.1,12.49514563,9.04368932,2.009708738,0.7427184466,0.3932038835,0.4432234432,0.6271186441,0.2413793103,0.078,-3.1,11.9,0.478,-0.2,1.167567568,1.529126214,0,1,0,0,0
70,2012,Shelvin Mack,10.62901155,4.251604621,6.053915276,1.293966624,0.09242618742,779,64,0,0.4,0.7118644068,0.2857142857,0.042,-3.9,11.9,0.468,-0.4,12.92196879,3.414165666,6.698679472,1.296518607,0.08643457383,0.4006849315,0.8064516129,0.3149606299,0.075,-3.1,13.2,0.489,-0.2,2.218228498,2.117647059,0,1,0,0,0
71,2012,E'Twaun Moore,11.96374622,3.589123867,3.697885196,1.196374622,0.3262839879,331,38,0,0.3805309735,1,0.3777777778,0.031,-3.5,8.8,0.474,-0.1,10.64285714,3.285714286,2.357142857,1.428571429,0.4285714286,0.4460431655,0.6,0.3421052632,0.08,-2.5,10.3,0.504,-0.1,2.283987915,1,1,0,0,0,0
72,2012,Markieff Morris,13.70171149,8.185819071,1.907090465,1.202933985,1.232273839,1227,63,7,0.3990825688,0.7169811321,0.3467741935,0.059,-0.6,12.1,0.484,0.4,17.54668733,7.057729562,2.678031771,1.408756296,0.5439752034,0.4654545455,0.7629310345,0.3184357542,0.085,-0.2,15.8,0.523,1.2,2.053789731,2.371173964,0,0,1,0,0
73,2012,Chandler Parsons,11.95343681,5.986696231,2.67405765,1.456762749,0.578713969,1804,63,57,0.4517304189,0.5512820513,0.3370786517,0.09,1.7,13.3,0.513,1.7,17.07776761,5.319304666,2.651418115,1.136322049,0.3129002745,0.4620024125,0.7202072539,0.3804034582,0.121,2.5,16.3,0.567,2.5,1.616407982,1.580969808,0,0,1,0,0
74,2012,Iman Shumpert,11.88739003,3.927272727,3.462756598,2.13255132,0.168914956,1705,59,35,0.4007490637,0.7981651376,0.3057324841,0.068,0.1,10.8,0.484,0.9,10.64347826,5.595652174,2.230434783,1.995652174,0.5086956522,0.41015625,0.6666666667,0.3384615385,0.065,0.6,11.1,0.508,0.6,2.343695015,1.917391304,0,1,0,0,0
75,2012,Isaiah Thomas,16.2826087,3.652173913,5.782608696,1.152173913,0.1739130435,1656,65,37,0.4483362522,0.8324324324,0.3789954338,0.124,0.5,17.6,0.574,1.1,21.36833192,3.322607959,5.212531753,1.371718882,0.1524132091,0.42578125,0.8720379147,0.3913043478,0.162,1.5,19.7,0.579,1,2.282608696,2.712955123,0,0,1,0,0
76,2012,Lance Thomas,9.485714286,7.2,0.6857142857,0.5714285714,0.4,630,42,10,0.4523809524,0.8387096774,0,0.088,-3.6,10.1,0.541,-0.3,11.42307692,4.153846154,1.696153846,0.9,0.2769230769,0.4335443038,0.7424242424,0.3333333333,-0.022,-5.7,8.6,0.478,-1,1.371428571,1.973076923,0,1,0,0,0
77,2012,Klay Thompson,18.49253731,3.604477612,2.97761194,1.097014925,0.447761194,1608,66,29,0.4428969359,0.8681318681,0.4141791045,0.05,-1.9,14.9,0.545,0.1,24.45947047,3.621995927,3.255397149,1.275763747,0.8798370672,0.4634334103,0.87890625,0.4385321101,0.172,2.7,20.8,0.591,2.9,2.305970149,2.184928717,0,0,0,1,0
78,2012,Tristan Thompson,12.48876404,9.834269663,0.6825842697,0.6825842697,1.56741573,1424,60,25,0.4389140271,0.5520833333,0,0.038,-4.2,13.3,0.469,-0.8,11.37101185,10.78030994,0.6399270738,0.5578851413,1.000911577,0.5471311475,0.6411290323,0,0.148,-0.6,15.6,0.58,0.8,2.047752809,1.36189608,0,1,0,0,0
79,2012,Nikola Vučević,12.54679803,10.90640394,1.374384236,0.8866995074,1.507389163,812,51,15,0.4501718213,0.5294117647,0.375,0.109,-2.1,14.3,0.462,0,20.32740214,11.53024911,2.09252669,0.768683274,0.768683274,0.5232172471,0.752293578,0.3333333333,0.133,0.5,21.5,0.548,1.6,1.463054187,2.106761566,0,0,1,0,0
80,2012,Kemba Walker,16.05133929,4.700892857,5.805803571,1.205357143,0.4017857143,1792,66,25,0.3663624511,0.7887323944,0.3053097345,0.009,-1.2,14.9,0.464,0.3,18.26333176,3.737612081,5.402548372,1.512033978,0.5266635205,0.3853211009,0.8268551237,0.3035714286,0.101,2.2,17.6,0.486,2.3,2.390625,1.698914582,0,0,1,0,0
81,2012,Derrick Williams,14.80112835,7.895627645,0.9647390691,0.7616361072,0.7870239774,1418,66,15,0.4116465863,0.6974358974,0.268115942,0.059,-3.1,12.9,0.499,-0.4,15.19288646,4.974008208,1.23119015,0.8372093023,0.09849521204,0.4474226804,0.6836734694,0.3141025641,0.069,-3.2,12.8,0.54,-0.5,1.954866008,1.378932969,0,1,0,0,0
82,2013,Harrison Barnes,13.0845481,5.825072886,1.714285714,0.9096209913,0.2448979592,2058,81,81,0.4394904459,0.7578947368,0.3586206897,0.065,-2.4,11,0.526,-0.2,13.64544564,5.729676787,2.062683643,0.722820764,0.1762977473,0.4660347551,0.7611940299,0.3831775701,0.116,-0.2,12.3,0.559,0.9,1.766763848,1.00489716,0,0,1,0,0
83,2013,Will Barton,11.87919463,5.838926174,2.33557047,1.369127517,0.3624161074,894,73,5,0.3818770227,0.7692307692,0.1384615385,-0.028,-5.7,9.1,0.437,-0.8,18.02294943,7.282617935,3.105822354,1.086272843,0.5966850829,0.4323499491,0.8059701493,0.3446153846,0.088,-0.1,16,0.535,1.1,2.416107383,2.126646834,0,0,1,0,0
84,2013,Kent Bazemore,16.58426966,2.966292135,2.966292135,2.292134831,0.5393258427,267,61,0,0.3706896552,0.6136363636,0.2941176471,0.014,-4.9,11.3,0.454,-0.2,15.07057129,6.550168027,2.955352856,1.693710994,0.6567450792,0.4413793103,0.8145695364,0.3573770492,0.094,0.3,13.4,0.551,1.2,2.426966292,2.385021603,0,0,1,0,0
85,2013,Bradley Beal,16.09169054,4.353008596,2.826361032,1.031518625,0.5982808023,1745,56,46,0.4104803493,0.786163522,0.3855932203,0.082,-0.1,13.6,0.515,0.9,20.19203747,3.962529274,3.414519906,1.138173302,0.2318501171,0.4493116395,0.7670454545,0.3874538745,0.076,-0.6,15.5,0.547,0.6,1.856733524,2.360655738,0,0,0,1,0
86,2013,Patrick Beverley,11.51192146,5.503506311,5.90743338,1.868162693,1.060308555,713,41,0,0.417989418,0.8292682927,0.375,0.148,3.4,15.4,0.551,1,12.34688878,4.409603136,4.215580598,1.658010779,0.4585987261,0.4343434343,0.6818181818,0.4,0.102,1.1,13,0.553,1.6,2.221598878,1.605095541,0,0,1,0,0
87,2013,Jae Crowder,10.43015521,4.975609756,2.501108647,1.676274945,0.4523281596,1353,78,16,0.3841961853,0.6438356164,0.328125,0.055,-0.5,10.2,0.491,0.5,16.19064125,5.818024263,2.105719237,1.965337955,0.5459272097,0.442804428,0.820083682,0.3360881543,0.152,2.8,15.8,0.565,2.8,1.303769401,1.294627383,0,0,1,0,0
88,2013,Anthony Davis,16.90790899,10.17984832,1.228602384,1.462621885,2.184182015,1846,64,60,0.5162721893,0.7511111111,0,0.159,2.3,21.7,0.559,2,24.63770795,10.43068392,1.929759704,1.297597043,2.07948244,0.4929577465,0.7581395349,0.3240740741,0.16,2.2,25,0.559,2.3,1.735644637,2.012939002,0,0,0,0,1
89,2013,Andre Drummond,13.78600161,13.23572003,0.8688656476,1.708769107,2.751407884,1243,60,10,0.6081871345,0.3710691824,0.5,0.172,2.4,21.6,0.578,1.4,17.74343586,16.17704426,0.9047261815,1.606901725,1.512378095,0.520754717,0.3549488055,0.3333333333,0.133,-0.5,21.2,0.499,1,1.65084473,2.093023256,0,0,0,1,0
90,2013,Festus Ezeli,6.139285714,10.06071429,0.7071428571,0.7392857143,2.378571429,1120,78,41,0.4378698225,0.5308641975,0,0.066,-1.4,9.3,0.467,0.2,14.96103896,12.01558442,1.496103896,0.8415584416,2.337662338,0.548245614,0.5303030303,0,0.171,-0.1,17.7,0.559,0.4,2.025,1.776623377,0,1,0,0,0
91,2013,Evan Fournier,16.99065421,2.943925234,3.700934579,1.598130841,0.08411214953,428,38,4,0.4934210526,0.7692307692,0.4074074074,0.115,-0.9,13.8,0.597,0.1,17.01792673,3.156664069,2.988308652,1.346843336,0.02805923617,0.4617868676,0.8361344538,0.4,0.106,0.7,14.6,0.587,1.7,2.691588785,1.865939205,0,0,1,0,0
92,2013,Draymond Green,7.702167766,8.821866164,1.798303487,1.425070688,0.8482563619,1061,79,1,0.326848249,0.8181818182,0.2089552239,0.028,-3.1,7.1,0.404,-0.3,14.5,9.858974359,7.666666667,1.525641026,1.448717949,0.4896214896,0.6960486322,0.3875968992,0.19,5.8,19.3,0.587,5.5,1.730442978,3.320512821,0,0,0,0,1
93,2013,Maurice Harkless,11.39817629,6.109422492,0.9118541033,1.604863222,1.130699088,1974,76,59,0.4609929078,0.5703125,0.2735042735,0.059,-1,12.5,0.504,0.5,12.30473576,6.918325326,1.655456417,1.210706932,0.8647906658,0.4744525547,0.6216216216,0.2785714286,0.096,-0.2,13.3,0.541,0.7,1.258358663,1.531914894,0,1,0,0,0
94,2013,John Henson,16.54171705,12.9286578,1.349455865,0.8270858525,1.828295042,827,63,9,0.4821428571,0.5333333333,0,0.109,-2.9,18.2,0.497,-0.2,14.8875,8.2875,2.025,0.675,4.0875,0.5635738832,0.5897435897,0,0.117,1.6,18.6,0.58,0.9,2.045949214,2.4,0,1,0,0,0
95,2013,Chris Johnson,14.83098592,7.605633803,1.014084507,0.8873239437,3.549295775,284,30,0,0.64,0.6176470588,0,0.176,1.9,18.4,0.65,0.3,8.611435239,5.544924154,1.890315053,1.344224037,0.8401400233,0.3711340206,0.8095238095,0.2727272727,0.059,-1.4,8.2,0.482,0.1,1.647887324,1.680280047,1,0,0,0,0
96,2013,Meyers Leonard,11.25373134,7.611940299,0.9850746269,0.328358209,1.134328358,1206,69,9,0.5451263538,0.808988764,0.4285714286,0.097,-2.6,12.1,0.596,-0.2,13.80045011,8.48012003,2.484621155,0.2160540135,0.4861215304,0.4482758621,0.7608695652,0.3771929825,0.078,-1.5,11.3,0.561,0.2,1.462686567,2.07951988,0,1,0,0,0
97,2013,Damian Lillard,17.75560467,2.921376697,6.035996211,0.8411746132,0.2159772656,3167,82,82,0.4293478261,0.8442367601,0.3677932406,0.088,0.3,16.4,0.546,1.9,25.27802691,4.062780269,6.887892377,0.8744394619,0.3766816143,0.4192672999,0.8922413793,0.3754098361,0.165,3.7,22.2,0.56,3.8,2.762235554,3.255605381,0,0,0,1,0
98,2013,Kendall Marshall,7.333333333,2.153846154,7.333333333,1.128205128,0.2051282051,702,48,3,0.3708609272,0.5714285714,0.3150684932,-0.012,-7.3,7.8,0.455,-0.9,9.99,2.52,6.57,1.44,0.18,0.3644067797,0.6923076923,0.3265306122,-0.064,-8.8,6.7,0.449,-0.7,2.923076923,3.87,1,0,0,0,0
99,2013,Donatas Motiejūnas,16.72862454,6.223048327,2.074349442,0.468401487,0.6691449814,538,44,14,0.455399061,0.6274509804,0.2891566265,0.061,-2.9,12.2,0.531,-0.1,15.13711152,7.173674589,2.698354662,1.118829982,0.3290676417,0.4390243902,0.641509434,0.2807017544,0.026,-4.3,11.3,0.504,-0.3,2.475836431,2.895795247,0,1,0,0,0
100,2013,Andrew Nicholson,16.91913531,7.436349079,1.268214572,0.6917534027,0.9223378703,1249,75,28,0.5267489712,0.7978723404,0,0.065,-4.4,15.1,0.557,-0.8,16.79708384,8.792223572,1.093560146,0.4374240583,0.9623329283,0.4709677419,0.7846153846,0.3596491228,0.092,-3.7,14.8,0.567,-0.4,2.277021617,1.793438639,0,1,0,0,0
101,2013,Kyle O'Quinn,13.09090909,11.79310345,2.934169279,0.6206896552,1.467084639,638,57,5,0.5126903553,0.6666666667,0,0.107,-0.9,15.8,0.535,0.2,14.56020942,11.78010471,3.392670157,0.942408377,2.308900524,0.4760147601,0.7666666667,0.2272727273,0.103,0.7,17.5,0.52,0.5,2.087774295,2.87434555,1,0,0,0,0
102,2013,Pablo Prigioni,7.83847981,4.076009501,6.726840855,1.966745843,0.05700712589,1263,78,18,0.4545454545,0.88,0.3955223881,0.123,0.6,13,0.595,0.8,6.342648846,4.986634265,5.686512758,2.318347509,0.04374240583,0.3741496599,0.875,0.2947368421,0.087,0.4,10.2,0.482,0.5,2.451306413,2.143377886,0,1,0,0,0
103,2013,Austin Rivers,9.57122708,2.767277856,3.22425952,0.6600846262,0.2284908322,1418,61,26,0.3717948718,0.5462962963,0.3255813953,-0.038,-5.6,5.9,0.431,-1.3,14.58196721,3.196721311,2.43442623,1.180327869,0.2213114754,0.4379844961,0.6810344828,0.3351351351,0.063,-2.2,11.1,0.523,-0.1,1.878702398,1.5,0,1,0,0,0
104,2013,Brian Roberts,15.09063444,2.637462236,5.954682779,1.006042296,0.08157099698,1324,78,5,0.4168297456,0.9090909091,0.385620915,0.078,-2.5,14.6,0.509,-0.2,15.67567568,3.135135135,4.108108108,0.7567567568,0.1081081081,0.4434782609,0.9189189189,0.3333333333,0.108,-3.8,13.9,0.552,-0.2,1.930513595,1.72972973,0,1,0,0,0
105,2013,Thomas Robinson,10.99134734,10.5908529,1.60197775,1.112484549,0.934487021,809,51,0,0.4238683128,0.5774647887,0,-0.01,-4.8,10.6,0.45,-0.6,12.0523446,14.09378408,1.805888768,1.531079607,1.413304253,0.4467353952,0.4311926606,0,0.033,-2.9,14.5,0.453,-0.2,2.892459827,2.708833152,0,1,0,0,0
106,2013,Terrence Ross,13.56900726,4.18401937,1.539951574,1.249394673,0.406779661,1239,73,2,0.4070021882,0.7142857143,0.3316326531,0.034,-2.9,10.4,0.491,-0.3,14.83686319,3.812249571,1.153978248,1.11276474,0.5151688609,0.4313099042,0.7903225806,0.3864306785,0.1,-0.2,12.9,0.551,0.8,1.394673123,0.9479107041,0,1,0,0,0
107,2013,Mike Scott,17.5212766,10.53191489,1.14893617,0.3829787234,0.1914893617,376,40,1,0.4761904762,0.7678571429,0,0.11,-6.4,16.3,0.533,-0.4,14.57591623,6.471204188,2.45026178,0.7853403141,0.5340314136,0.4680851064,0.7936507937,0.3924050633,0.132,-0.6,14,0.575,0.4,2.010638298,1.319371728,0,1,0,0,0
108,2013,Kyle Singler,11.3039686,5.180985608,1.208896642,0.8948975142,0.5808983864,2293,82,74,0.4283489097,0.8064516129,0.35,0.048,-1.9,10,0.517,0.1,8.511770727,5.195496418,0.8843398158,1.10542477,0.3316274309,0.3891402715,0.6590909091,0.3092783505,0.054,-2.5,6.6,0.481,-0.1,1.538595726,1.179119754,0,1,0,0,0
109,2013,Jared Sullinger,10.89686099,10.65470852,1.412556054,0.8878923767,0.8878923767,892,45,5,0.4933333333,0.746031746,0.2,0.146,-0.6,13.5,0.534,0.3,15.67832898,12.65169713,3.5154047,1.409921671,0.8835509138,0.435483871,0.6397515528,0.2815533981,0.121,1.1,16.7,0.476,1.5,1.170403587,1.917493473,0,0,1,0,0
110,2013,Mirza Teletović,13.56312625,6.853707415,1.659318637,0.9378757515,0.5771543086,499,53,0,0.3837837838,0.8181818182,0.3425925926,0.087,-1.1,12.3,0.495,0.1,20.60498221,6.448398577,1.900355872,0.6832740214,0.4483985765,0.4272844273,0.7741935484,0.3934782609,0.109,-0.5,16.2,0.571,0.7,1.442885772,1.793594306,0,1,0,0,0
111,2013,Jonas Valančiūnas,13.45748988,9.036437247,1.093117409,0.4129554656,1.894736842,1482,62,57,0.5573770492,0.7891891892,0,0.127,-0.5,15.6,0.619,0.6,17.75722543,12.64739884,0.9710982659,0.5780346821,1.849710983,0.5652985075,0.7605633803,0,0.211,1.1,22.6,0.61,1.2,2.28340081,1.965317919,0,0,1,0,0
112,2013,Dion Waiters,18.32801822,3.054669704,3.751708428,1.209567198,0.3280182232,1756,61,48,0.4122699387,0.7464788732,0.3103448276,0.026,-3.2,13.7,0.492,-0.5,12.7472119,3.379182156,2.576208178,1.355018587,0.250929368,0.3994334278,0.7133757962,0.3583333333,0.046,-2.1,9.4,0.492,-0.1,2.480637813,2.007434944,0,0,1,0,0
113,2013,Tyler Zeller,10.80177078,7.756025578,1.699950812,0.6197737334,1.239547467,2033,77,55,0.4382826476,0.7643312102,0,0.048,-2.3,11,0.486,-0.1,18.45633803,9.025352113,1.470422535,0.5070422535,1.115492958,0.475862069,0.8148148148,0,0.114,-4.4,15.4,0.539,-0.4,1.682242991,2.332394366,1,0,0,0,0
114,2014,Steven Adams,7.969924812,9.984962406,1.293233083,1.203007519,1.714285714,1197,81,20,0.5027027027,0.5808823529,0,0.114,0.3,11.2,0.541,0.7,13.63750523,9.237337798,1.295939724,1.341146923,1.175387191,0.5709923664,0.6108949416,0,0.13,0.6,16.5,0.589,1.5,2.135338346,2.200083717,0,0,1,0,0
115,2014,Giannis Antetokounmpo,9.963099631,6.433315762,2.846599895,1.138639958,1.15761729,1897,77,23,0.4138755981,0.6831683168,0.3474576271,0.031,-1.8,10.8,0.518,0.1,23.18172232,8.857644991,5.491739895,1.657644991,1.910720562,0.5210484512,0.7696078431,0.2722222222,0.21,7.6,26.1,0.599,6.9,2.315234581,2.960984183,0,0,0,1,0
116,2014,Reggie Bullock,10.48101266,4.921518987,1.093670886,0.8202531646,0.09113924051,395,43,0,0.3553719008,0.7777777778,0.301369863,0.019,-4.7,6.7,0.46,-0.3,10.86937901,4.933618844,2.235546039,1.3875803,0.2312633833,0.421875,0.7142857143,0.3835616438,0.101,0.1,11.7,0.538,0.2,1.184810127,0.7708779443,0,1,0,0,0
117,2014,Trey Burke,14.24403183,3.310344828,6.302387268,0.6684350133,0.09549071618,2262,70,68,0.3801560758,0.9026548673,0.3303571429,0.02,-2.5,12.6,0.473,-0.3,14.59459459,2.406827881,5.120910384,0.5633001422,0.2560455192,0.4549019608,0.7586206897,0.4428571429,0.036,-5.7,10.8,0.532,-0.7,2.084880637,2.458036984,1,0,0,0,0
118,2014,Kentavious Caldwell-Pope,10.68856601,3.547694251,1.25078964,1.705622236,0.2728995578,1583,80,41,0.3956521739,0.7704918033,0.3189189189,0.055,-2.1,9.4,0.483,0,14.90391459,3.53024911,2.747330961,1.266903915,0.1708185053,0.3987068966,0.8324324324,0.3501144165,0.086,0.9,12.8,0.519,1.8,0.6367656349,1.224199288,0,0,1,0,0
119,2014,Michael Carter-Williams,17.4034797,6.516984258,6.576636288,1.938690969,0.6412593206,2414,70,70,0.4051233397,0.7029972752,0.2644230769,0.026,-0.2,15.5,0.48,1.1,12.63829787,6.510638298,4.808510638,1.617021277,0.9787234043,0.3660130719,0.7532467532,0.234375,0.013,-2.4,9.9,0.437,-0.1,3.683512842,2.808510638,0,1,0,0,0
120,2014,Matthew Dellavedova,9.601888277,3.483870968,5.296616837,0.9346970889,0.141620771,1271,72,4,0.4121621622,0.7916666667,0.3677419355,0.078,-2.1,10.7,0.534,0,10.4592145,2.664652568,6.471299094,0.9607250755,0,0.3895131086,0.8541666667,0.3674418605,0.029,-4.7,9.4,0.501,-1.4,1.699449253,2.410876133,0,0,1,0,0
121,2014,Gorgui Dieng,12.58679707,13.20293399,1.716381418,1.320293399,2.200488998,818,60,15,0.4977973568,0.6344086022,1,0.129,0.7,16.5,0.534,0.5,11.07274783,8.779494911,2.143987938,1.194119864,1.289106672,0.502269289,0.8143712575,0.3720930233,0.103,1.8,14.2,0.555,2.5,2.376528117,1.451941199,0,0,1,0,0
122,2014,Rudy Gobert,8.626728111,12.85714286,0.5806451613,0.66359447,3.400921659,434,45,0,0.4864864865,0.4923076923,0,0.045,-4.3,12.9,0.507,-0.3,14.91690962,13.5787172,1.272594752,0.6428571429,2.807580175,0.6608,0.6533613445,0,0.25,5.8,23.3,0.681,5.4,2.65437788,1.928571429,0,0,0,1,0
123,2014,Tim Hardaway,15.8208,2.3232,1.2672,0.8448,0.1344,1875,81,1,0.4279475983,0.828125,0.3631284916,0.08,-2.3,12.7,0.554,-0.1,19.10306407,3.743732591,3.04178273,0.9192200557,0.2506963788,0.4550438596,0.7663551402,0.3573141487,0.107,-0.3,15.2,0.568,0.9,0.9024,1.771587744,0,0,1,0,0
124,2014,Alex Len,8.552486188,9.845303867,0.3977900552,0.3977900552,1.790055249,362,42,3,0.4230769231,0.6451612903,0,0.024,-5.9,7.3,0.469,-0.4,14.14615385,11.76923077,1.015384615,0.8769230769,2.261538462,0.4967602592,0.7211538462,0.25,0.091,-1.7,15,0.553,0.1,2.585635359,2.353846154,0,1,0,0,0
125,2014,CJ McCollum,15.20168067,3.630252101,2.042016807,1.058823529,0.1512605042,476,38,0,0.4157303371,0.6764705882,0.375,0.019,-4.1,9,0.521,-0.3,23.65236052,3.721030043,3.669527897,0.9270386266,0.5407725322,0.480222068,0.9115646259,0.4214123007,0.131,1,19.9,0.585,2.1,2.647058824,2.214592275,0,0,0,1,0
126,2014,Ben McLemore,11.85185185,3.868312757,1.349794239,0.7407407407,0.2962962963,2187,82,55,0.3755522828,0.8041958042,0.3198653199,0.016,-3.2,7.7,0.485,-0.6,15.15306122,3.948979592,1.56122449,0.887755102,0.1836734694,0.4295942721,0.752688172,0.3823529412,0.015,-4.9,9.8,0.538,-0.9,1.580246914,1.897959184,0,1,0,0,0
127,2014,Shabazz Muhammad,17.75172414,6.579310345,0.7448275862,0.9931034483,0.124137931,290,37,0,0.4596774194,0.65,0.2727272727,0.053,-6.2,13.1,0.505,-0.3,18.33245383,5.224274406,0.8311345646,0.5224274406,0.1424802111,0.4816053512,0.7736842105,0.3379310345,0.086,-4.4,14.9,0.566,-0.9,1.986206897,1.329815303,0,1,0,0,0
128,2014,Victor Oladipo,16.00965018,4.762364294,4.733413752,1.867310012,0.5355850422,2487,80,44,0.4188034188,0.7798742138,0.3274336283,0.026,-0.8,13.6,0.514,0.7,17.28712871,4.714671467,2.851485149,1.263726373,0.3402340234,0.4420600858,0.7532467532,0.3607954545,0.085,-1.3,13.6,0.534,0.4,3.705669481,1.927992799,0,0,1,0,0
