,Rookie Year,Name,rpts,rrebs,rasts,rstls,rblks,rmin,rgamp,rgams,rfg%,rft%,r3fg%,rWS/48,rBPM,rPER,rTS%,rVORP,pts,rebs,asts,stls,blks,fg%,ft%,3fg%,WS/48,BPM,PER,TS%,VORP,rtos,tos,Tier1,Tier2,Tier3,Tier4,Tier5
129,2014,Kelly Olynyk,15.60857143,9.385714286,2.802857143,0.9,0.6942857143,1400,70,9,0.4661354582,0.8114754098,0.350877193,0.101,0.5,15.2,0.546,0.9,15.86996099,8.44993498,3.464239272,1.006501951,0.6788036411,0.5118110236,0.7317073171,0.3541666667,0.127,0.7,15.3,0.603,1,2.725714286,2.247074122,0,1,0,0,0
130,2014,Mason Plumlee,14.68235294,8.696470588,1.694117647,1.383529412,1.552941176,1275,70,22,0.6589403974,0.6256410256,0,0.176,2.4,19,0.67,1.4,14.176781,10.2585752,5.081794195,1.187335092,1.496042216,0.5316742081,0.5669642857,0,0.147,3.1,18.9,0.552,2,2.174117647,2.089709763,0,0,1,0,0
131,2014,Otto Porter,8.802507837,6.432601881,1.128526646,0.9028213166,0.1128526646,319,37,0,0.3626373626,0.6666666667,0.1904761905,-0.006,-6.8,6,0.405,-0.4,14.85604607,7.103262956,1.672168906,1.603071017,0.5804222649,0.5155666252,0.8319327731,0.4340175953,0.173,3.9,17.3,0.628,3.9,1.579937304,0.6080614203,0,0,1,0,0
132,2014,Andre Roberson,6.766917293,8.481203008,1.353383459,1.714285714,0.9022556391,399,40,16,0.4852941176,0.7,0.1538461538,0.099,-0.3,9,0.518,0.2,7.909090909,6.106060606,1.196969697,1.424242424,1.196969697,0.464362851,0.4234234234,0.2445652174,0.085,0,9.6,0.51,1.2,1.714285714,0.7727272727,0,0,1,0,0
133,2014,Dennis Schröder,10.27769111,3.369734789,5.223088924,0.9547581903,0,641,49,0,0.3829787234,0.6744186047,0.2380952381,-0.054,-8.3,5.8,0.442,-1,20.48450704,3.592756539,7.228973843,1.072032193,0.2317907445,0.4514003295,0.8549019608,0.3401360544,0.071,-0.7,16.1,0.533,0.8,3.425897036,3.737625755,0,0,1,0,0
134,2014,Tony Snell,10.11860276,3.626320065,1.988627132,0.8480909829,0.4386677498,1231,77,12,0.3839285714,0.756097561,0.3202247191,0.063,-3,8,0.489,-0.3,10.52568493,3.821917808,1.479452055,0.8476027397,0.2157534247,0.4547134935,0.8103448276,0.4056338028,0.071,-0.8,9.7,0.603,0.7,1.286758733,0.8476027397,0,0,1,0,0
135,2014,Hollis Thompson,9.526980482,5.104477612,1.508610792,1.095292767,0.2479908152,1742,77,41,0.4596774194,0.7123287671,0.4011976048,0.055,-3,9.5,0.57,-0.4,10.97326203,5.390374332,1.668449198,0.8983957219,0.385026738,0.4150943396,0.65,0.3661971831,0.06,-3,9,0.51,-0.1,1.239954076,0.577540107,0,1,0,0,0
136,2014,Jeff Withey,10,7.894736842,1.368421053,0.7894736842,2.631578947,684,58,4,0.5348837209,0.7123287671,0,0.128,0.3,15.2,0.59,0.4,12.16666667,10.08333333,0.5833333333,1.333333333,2.666666667,0.5339805825,0.75,0,0.205,1.6,18.8,0.588,0.4,1.052631579,1.166666667,1,0,0,0,0
137,2014,Cody Zeller,12.45762712,8.974576271,2.338983051,1.016949153,1.042372881,1416,82,3,0.4257425743,0.73,0,0.09,-1.3,13.1,0.498,0.2,13.33565217,8.452173913,2.066086957,1.293913043,1.210434783,0.5711060948,0.6785714286,0,0.157,2.1,16.7,0.604,1.8,2.211864407,1.356521739,0,0,1,0,0
138,2015,Kyle Anderson,7.441340782,7.240223464,2.815642458,1.508379888,0.7039106145,358,33,8,0.3483146067,0.6428571429,0.2727272727,0.044,-2.7,8.2,0.389,-0.1,10.6471183,7.207280081,3.676440849,2.093023256,1.092012133,0.5273972603,0.7123287671,0.3333333333,0.151,4.1,15.9,0.582,3,1.005586592,1.710819009,0,0,1,0,0
139,2015,Tarik Black,12.28393524,10.80448319,1.524283935,0.5828144458,0.9863013699,803,38,27,0.5894736842,0.5617977528,0,0.129,-0.5,16.3,0.598,0.3,12.08955224,10.94776119,0.8731343284,1.410447761,2.014925373,0.5905511811,0.4603174603,0.09090909091,0.136,-1,14.3,0.582,0.1,1.300124533,2.350746269,1,0,0,0,0
140,2015,Bojan Bogdanović,13.59223301,4.13592233,1.32038835,0.6601941748,0.1747572816,1854,78,28,0.453125,0.820754717,0.35546875,0.062,-1.8,11.6,0.562,0.1,16.67045455,3.944805195,1.738636364,0.8035714286,0.1168831169,0.4741784038,0.8682926829,0.4015544041,0.105,-0.7,13.9,0.605,0.8,1.514563107,1.548701299,0,0,1,0,0
141,2015,Jordan Clarkson,17.14634146,4.658536585,5.024390244,1.243902439,0.2926829268,1476,59,38,0.4479865772,0.8291139241,0.3140495868,0.078,-0.3,16.9,0.528,0.6,22.09872611,4.557324841,4.958598726,1.117834395,0.08598726115,0.4482758621,0.7954545455,0.3238095238,0.08,-1.3,16.9,0.532,0.2,2.341463415,2.722929936,0,1,0,0,0
142,2015,Spencer Dinwiddie,11.47252747,3.797802198,8.228571429,1.503296703,0.4747252747,455,34,1,0.3017751479,0.9117647059,0.1846153846,0.009,-4.2,10.2,0.394,-0.2,15.72072853,4.043365134,8.180398959,1.061578491,0.3590633131,0.3866348449,0.8134328358,0.3256351039,0.118,0.2,15.9,0.527,1.3,2.610989011,1.998265395,0,0,1,0,0
143,2015,James Ennis,10.6869648,6.028544244,1.64414843,0.8563273073,0.582302569,1051,62,3,0.4089068826,0.8404255319,0.3263157895,0.088,-1.5,11.5,0.541,0.1,10.5982906,5.367521368,1.675213675,1.094017094,0.4102564103,0.4864864865,0.8767123288,0.3571428571,0.093,-0.7,11.9,0.61,0.3,1.335870599,1.299145299,0,1,0,0,0
144,2015,Langston Galloway,13.16952642,4.6945779,3.70624571,1.284831846,0.2964996568,1457,45,41,0.3992172211,0.8076923077,0.3522727273,0.043,-1.1,12.3,0.489,0.3,15.01738123,3.837775203,2.419466976,1.460023175,0.2085747393,0.3705882353,0.8048780488,0.3440366972,0.08,-1.7,12.2,0.503,0.1,1.507206589,0.7508690614,0,1,0,0,0
145,2015,Aaron Gordon,10.9761606,7.633626098,1.490589711,0.9485570891,0.9937264743,797,47,8,0.4471153846,0.7213114754,0.2708333333,0.06,-2.8,11.4,0.517,-0.2,19.27291776,8.618124673,2.564693557,1.112624411,0.8486118387,0.4335260116,0.6977777778,0.3362573099,0.072,0,16.5,0.53,1,1.716436637,2.017810372,0,0,1,0,0
146,2015,Jerami Grant,10.74509804,5.176470588,2.065359477,1.045751634,1.777777778,1377,65,11,0.3522727273,0.5906735751,0.3141025641,0.019,-3.3,8.7,0.47,-0.5,14.90710383,6.972677596,1.245901639,0.6775956284,1.683060109,0.5350877193,0.675,0.2909090909,0.156,-0.6,16.2,0.607,0.6,2.222222222,1.180327869,0,1,0,0,0
147,2015,Gary Harris,9.413073713,3.204450626,1.45201669,1.9527121,0.3504867872,719,55,6,0.3041474654,0.7446808511,0.2038834951,-0.046,-4.3,4.9,0.395,-0.4,18.28125,2.75,3.03125,1.90625,0.234375,0.4845814978,0.8271604938,0.3959390863,0.114,0.9,16.5,0.597,1.7,1.902642559,1.859375,0,0,1,0,0
148,2015,Joe Harris,9.931034483,2.993914807,1.898580122,0.5111561866,0.1460446247,493,51,1,0.4,0.6,0.369047619,0.018,-4.5,5.6,0.537,-0.3,15.42075949,4.739240506,2.333164557,0.6379746835,0.364556962,0.4911433172,0.8269230769,0.4189944134,0.097,0.1,13.3,0.634,1.1,1.971602434,1.658734177,0,1,0,0,0
149,2015,Rodney Hood,14.65037594,3.958646617,2.808270677,1.015037594,0.4060150376,1064,50,21,0.4144385027,0.7625,0.3647058824,0.098,-1.1,12.3,0.529,0.2,21.75276753,3.686346863,2.158671587,0.9963099631,0.2324723247,0.4239130435,0.8762886598,0.3893129771,0.085,-1.6,15.1,0.551,0.1,1.522556391,2.092250923,0,0,1,0,0
150,2015,Joe Ingles,8.521219366,3.765690377,3.916317992,1.549312612,0.2151823072,1673,79,32,0.4152542373,0.75,0.3564356436,0.062,-0.8,9.6,0.533,0.5,13.12645462,4.803723817,5.474010861,1.256788208,0.2792862684,0.4665738162,0.7951807229,0.4396551724,0.141,3.1,14.4,0.623,3.3,2.108786611,2.220325834,0,0,1,0,0
151,2015,Tyler Johnson,11.34328358,4.835820896,2.507462687,1.970149254,0.5373134328,603,32,2,0.4191616766,0.6808510638,0.375,0.06,-1.1,12,0.506,0.1,14.78947368,4.350877193,2.894736842,1.052631579,0.5964912281,0.4345991561,0.8217054264,0.3672839506,0.097,-0.2,13,0.549,0.9,1.791044776,1.421052632,0,0,1,0,0
152,2015,Doug McDermott,12.22429907,4.822429907,0.6728971963,0.4485981308,0.1121495327,321,36,0,0.4018691589,0.6666666667,0.3170731707,-0.005,-8,6.1,0.48,-0.5,12.1331058,4.116040956,1.535836177,0.3071672355,0.3686006826,0.4603658537,0.7547169811,0.3868613139,0.055,-2.5,9.9,0.562,-0.1,1.906542056,1.044368601,0,1,0,0,0
153,2015,Nikola Mirotić,18.1305925,8.793228537,2.111245466,1.175332527,1.175332527,1654,82,3,0.4054487179,0.8028169014,0.3162939297,0.165,1.2,17.9,0.556,1.3,18.12385321,10.1559633,1.69266055,1.197247706,1.073394495,0.4267015707,0.8103448276,0.3350253807,0.106,-0.2,16.3,0.539,0.4,1.937122128,1.279816514,0,0,1,0,0
154,2015,Shabazz Napier,9.28458498,4.019762846,4.624505929,1.422924901,0.1422924901,1012,51,10,0.3815789474,0.7857142857,0.3644067797,0.024,-2.6,9.3,0.517,-0.2,15.10358306,3.986970684,3.517915309,1.899674267,0.3283387622,0.4199623352,0.8405797101,0.376146789,0.101,0.2,14.2,0.544,0.8,2.881422925,2.110749186,0,1,0,0,0
155,2015,Nerlens Noel,11.58978797,9.517957594,1.993942016,2.071830376,2.212029424,2311,75,71,0.4624808576,0.6086956522,0,0.083,0.8,15,0.493,1.6,9.991525424,12.81355932,1.525423729,2.36440678,1.677966102,0.5238095238,0.75,0,0.135,1,16.2,0.558,0.4,2.274340113,1.983050847,0,1,0,0,0
156,2015,Jusuf Nurkić,13.90389846,12.46781505,1.631912965,1.697189483,2.219401632,1103,62,27,0.4464751958,0.6363636364,0,0.069,-0.6,14.8,0.483,0.4,19.51724138,12.20689655,2.465517241,1.103448276,1.913793103,0.5047318612,0.63003663,0,0.108,0.3,19.2,0.528,1.2,2.806890299,3.155172414,0,0,1,0,0
157,2015,Johnny O'Bryant,9.782608696,6.260869565,1.663043478,0.4891304348,0.3913043478,368,34,15,0.3666666667,0.4444444444,0,-0.063,-9,3.8,0.379,-0.7,16.24274406,8.833773087,1.329815303,0.8548812665,0.5699208443,0.3976608187,0.84,0.3255813953,0.038,-5.3,11.9,0.47,-0.3,2.445652174,1.424802111,1,0,0,0,0
158,2015,Elfrid Payton,10.57292085,5.047810366,7.709120129,2.053836882,0.2892728003,2489,82,63,0.4251412429,0.5514018692,0.2619047619,0.044,-0.7,13.8,0.456,0.8,16.41050119,4.983293556,7.875894988,1.832935561,0.4582338902,0.519650655,0.6315789474,0.3731343284,0.104,1.1,18.1,0.564,1,2.936118923,3.264916468,0,0,1,0,0
159,2015,Marcus Smart,10.41371681,4.420353982,4.14159292,1.971238938,0.3584070796,1808,67,38,0.3668763103,0.6456692913,0.3345588235,0.077,1.1,11,0.491,1.4,12.26765799,4.215613383,5.776951673,1.583643123,0.5130111524,0.3669902913,0.7293233083,0.3012048193,0.056,-0.5,10.8,0.479,0.6,1.792035398,2.87732342,0,0,1,0,0
160,2015,Nik Stauskas,10.18988465,2.811002662,2.140195209,0.6388642413,0.5430346051,1127,73,1,0.3648648649,0.859375,0.322147651,0.021,-3.9,7.5,0.492,-0.5,13.33054393,4.744769874,2.861924686,0.3765690377,0.3012552301,0.3933333333,0.7037037037,0.404040404,0.038,-3.9,9.8,0.547,-0.2,1.277728483,1.656903766,1,0,0,0,0
161,2015,T.J. Warren,14.36482085,4.983713355,1.465798046,1.055374593,0.5276872964,614,40,1,0.5280373832,0.7368421053,0.2380952381,0.085,-2.1,14,0.551,0,21.36134454,5.596638655,1.428571429,1.092436975,0.6890756303,0.4976481656,0.7568627451,0.2222222222,0.077,-1.9,17.6,0.541,0.1,1.583061889,1.428571429,0,0,1,0,0
162,2015,Andrew Wiggins,16.81778377,4.534860222,2.061300101,1.042775345,0.6062647356,2969,82,82,0.4371152155,0.7596566524,0.3095238095,0.034,-2.3,13.9,0.517,-0.2,17.54682779,4.326283988,1.933534743,1.099697885,0.6163141994,0.4376923077,0.6433121019,0.3313609467,0.034,-2.5,13,0.505,-0.4,2.146177164,1.667673716,0,0,1,0,0
163,2016,Justin Anderson,11.57341577,7.344667697,1.613601236,1.057187017,1.391035549,647,55,9,0.4057142857,0.8,0.265060241,0.083,-1.2,12.3,0.522,0.1,13.84017279,6.531317495,1.788336933,1.710583153,1.010799136,0.4076433121,0.7428571429,0.3116883117,0.043,-3.2,11.2,0.516,-0.1,1.335394127,1.788336933,1,0,0,0,0
164,2016,Nemanja Bjelica,10.3144186,7.03255814,2.779534884,0.8706976744,0.703255814,1075,60,0,0.4680851064,0.7272727273,0.384,0.087,0.3,11.2,0.594,0.6,14.91946309,8.939597315,2.959731544,1.087248322,1.127516779,0.478920742,0.7608695652,0.4007782101,0.122,2,15.4,0.585,1.8,1.573953488,1.651006711,0,0,1,0,0
165,2016,Devin Booker,17.89753321,3.193548387,3.415559772,0.7514231499,0.3415559772,2108,76,51,0.4232987313,0.83984375,0.3425605536,0.043,-3.1,11.9,0.535,-0.6,27.2970562,4.255129349,6.952720785,0.8991971454,0.2087421945,0.4669322709,0.8656387665,0.3260869565,0.076,0.8,20.2,0.584,1.6,2.732447818,4.239072257,0,0,0,1,0
166,2016,Willie Cauley-Stein,11.80453258,8.974504249,0.9433427762,1.223796034,1.682719547,1412,66,39,0.5634218289,0.648,0,0.13,0.7,15.3,0.588,1,15.69814731,11.02937189,3.155896972,1.561680976,0.8296430185,0.5560053981,0.5511811024,0.5,0.146,2,18,0.566,2.3,1.172804533,1.366470854,0,0,1,0,0
167,2016,Pat Connaughton,9.062937063,8.055944056,2.517482517,0.5034965035,0,143,34,0,0.2653061224,1,0.2380952381,-0.076,-8.2,4.6,0.352,-0.2,12.01903251,7.365582871,3.48295004,0.942109437,0.7137192704,0.4657142857,0.725,0.33,0.149,1.6,13.6,0.573,1.2,2.517482517,0.942109437,0,1,0,0,0
168,2016,Cristiano Felício,11.77570093,11.43925234,2.91588785,0.6728971963,1.457943925,321,31,4,0.5555555556,0.7142857143,0,0.175,0.9,17.6,0.601,0.2,11.58176944,10.52010724,1.785522788,0.5308310992,0.3378016086,0.530726257,0.6849315068,0,0.088,-3.5,13.4,0.568,-0.3,1.457943925,1.592493298,1,0,0,0,0
169,2016,Jerian Grant,12.12332016,4.069565217,5.03715415,1.422924901,0.2845849802,1265,76,6,0.3938618926,0.7804878049,0.22,0.03,-3.4,11.2,0.479,-0.5,9.584664537,3.757188498,5.980830671,1.686900958,0.2300319489,0.4181818182,0.65,0.3636363636,0.085,-2,10.8,0.526,0,2.475889328,1.955271565,0,1,0,0,0
170,2016,Montrezl Harrell,13.29815303,6.17414248,1.614775726,1.044854881,1.044854881,379,39,1,0.6444444444,0.5217391304,0,0.118,-1.9,14.6,0.635,0,22.70435589,8.924930491,2.702502317,1.184430028,1.835032437,0.6148648649,0.6425120773,0.1764705882,0.193,4.2,23.4,0.636,3.4,1.614775726,2.202038925,0,0,1,0,0
171,2016,Mario Hezonja,12.17834395,4.484076433,2.777070064,0.9936305732,0.4331210191,1413,79,9,0.4330143541,0.9074074074,0.3489583333,0.029,-2.8,9.4,0.541,-0.3,15.25373134,7.134328358,2.626865672,1.701492537,0.2388059701,0.411637931,0.7631578947,0.2763157895,-0.003,-4,10.8,0.497,-0.6,2.47133758,2.626865672,0,1,0,0,0
172,2016,Richaun Holmes,14.71794872,6.923076923,1.692307692,0.9743589744,2.051282051,702,51,1,0.5135135135,0.6891891892,0.1818181818,0.103,-0.9,15.9,0.564,0.2,17.39189189,10.06418919,1.824324324,1.277027027,2.402027027,0.6082191781,0.7314285714,0,0.173,1.4,20.7,0.647,1,1.641025641,1.581081081,0,1,0,0,0
173,2016,Stanley Johnson,12.65441612,6.529934795,2.518079431,1.173681091,0.2560758743,1687,73,6,0.375,0.7843137255,0.3073170732,0.018,-2.6,8.7,0.46,-0.2,13.41103018,6.555671176,2.247658689,1.798126951,0.4869927159,0.3810888252,0.8039215686,0.2817679558,0.034,-2.1,9.8,0.482,0,2.432720806,2.060353798,0,1,0,0,0
174,2016,Nikola Jokić,16.53548759,11.63300635,3.926139642,1.641084824,1.038661281,1733,80,55,0.5116666667,0.8105263158,0.3333333333,0.185,4.8,21.5,0.582,3,23.06070288,12.43610224,8.338658147,1.552715655,0.7907348243,0.5107794362,0.8210227273,0.3074074074,0.226,9.5,26.3,0.589,7.3,2.160415465,3.565495208,0,0,0,0,1
175,2016,Tyus Jones,9.80104712,2.952879581,6.785340314,1.947643979,0.1884816754,573,37,0,0.358974359,0.7179487179,0.3018867925,0.027,-3.7,11.2,0.45,-0.3,10.8,3.092307692,7.546153846,1.869230769,0.1153846154,0.4147982063,0.8405797101,0.3174603175,0.091,-1.8,13.7,0.491,0.1,2.073298429,1.084615385,0,1,0,0,0
176,2016,Frank Kaminsky,12.77283372,7.06088993,2.06557377,0.8009367681,0.906323185,1708,81,3,0.4095238095,0.7297297297,0.3366336634,0.093,-1.2,12.5,0.513,0.3,19.31125828,7.77218543,3.00397351,0.5721854305,0.5721854305,0.4630872483,0.738317757,0.3597122302,0.114,-0.9,16.8,0.587,0.2,1.222482436,1.954966887,0,1,0,0,0
177,2016,Trey Lyles,12.71201158,7.788712012,1.536903039,0.6772793054,0.4688856729,1382,80,33,0.4380733945,0.6951219512,0.3828125,0.079,-2.8,11.6,0.517,-0.3,17.55,7.907142857,2.796428571,0.9642857143,0.7392857143,0.4181818182,0.6982758621,0.255,0.05,-3.3,12.7,0.5,-0.4,1.693198263,2.185714286,0,1,0,0,0
178,2016,Boban Marjanović,21.04724409,13.7480315,1.488188976,0.8503937008,1.62992126,508,54,4,0.6034482759,0.7631578947,0,0.325,3.6,27.7,0.662,0.7,23.17021277,14.55319149,2.106382979,1.053191489,1.627659574,0.6071428571,0.7578947368,0,0.217,1.4,24.9,0.666,0.3,2.05511811,3.542553191,1,0,0,0,0
179,2016,T.J. McConnell,11.05105853,5.603985056,8.226650062,2.129514321,0.2241594022,1606,81,17,0.4698275862,0.6341463415,0.3483146067,0.058,-2.1,14.5,0.511,0,11.82857143,4.26122449,6.318367347,1.934693878,0.4163265306,0.5250596659,0.7837837838,0.3333333333,0.094,-1.6,13.4,0.555,0.1,3.138231631,2.228571429,0,1,0,0,0
180,2016,Salah Mejri,11.33501259,11.15365239,0.9068010076,0.725440806,3.264483627,397,34,6,0.6282051282,0.5869565217,0,0.156,1.1,16.8,0.636,0.3,12.72180451,11.81954887,3.157894737,0.9022556391,2.345864662,0.4910714286,0.625,0.3235294118,0.136,1.9,16.1,0.559,0.4,2.085642317,1.894736842,1,0,0,0,0
181,2016,Emmanuel Mudiay,15.17988395,4.03868472,6.47582205,1.131528046,0.6092843327,2068,68,66,0.3635359116,0.6698564593,0.3189655172,-0.049,-4.3,9.9,0.437,-1.2,19.55693839,4.390790292,5.107654014,0.9632856254,0.4256378345,0.4459459459,0.7741935484,0.3285714286,0.023,-2.4,14.6,0.531,-0.2,3.777562863,3.13627878,0,0,1,0,0
182,2016,Larry Nance,9.924170616,8.872037915,1.251184834,1.535545024,0.654028436,1266,63,22,0.5266666667,0.6808510638,0.1,0.083,-1.4,13.4,0.544,0.2,12.57493036,11.07075209,4.291922006,2.005571031,0.8022284123,0.5198329854,0.7164179104,0.3367346939,0.131,4,18.6,0.583,2.7,1.165876777,1.9454039,0,1,0,0,0
183,2016,Raul Neto,11.43162108,2.881921281,4.178785857,1.488992662,0.04803202135,1499,81,53,0.4306220096,0.7428571429,0.3950617284,0.058,-2.3,10.2,0.53,-0.1,14.88607595,4.708860759,7.063291139,1.063291139,0.3037974684,0.4596273292,0.8484848485,0.3333333333,0.116,-1.6,13.5,0.558,0,2.617745163,2.658227848,1,0,0,0,0
184,2016,Jahlil Okafor,20.99811439,8.439974859,1.470773099,0.4978001257,1.380263985,1591,53,48,0.5083226633,0.6855670103,0.1666666667,0.037,-4.1,17.1,0.536,-0.8,18.63529412,10.70374332,1.540106952,0.577540107,1.540106952,0.5856353591,0.6629213483,0.2,0.115,-2.3,17.9,0.603,-0.1,2.805782527,2.002139037,0,1,0,0,0
185,2016,Kelly Oubre,12.66169896,7.13561848,0.697466468,1.180327869,0.3755588674,671,63,9,0.4265402844,0.6326530612,0.3164556962,0.031,-5.8,8.2,0.507,-0.7,20.56271186,5.979661017,1.952542373,1.738983051,1.189830508,0.4525139665,0.7610062893,0.3252427184,0.054,-1.2,16.4,0.555,0.2,1.82414307,2.227118644,0,1,0,0,0
186,2016,Cameron Payne,14.59598854,4.383954155,5.570200573,1.856733524,0.3094555874,698,57,1,0.4100719424,0.7916666667,0.3243243243,0.093,-1.3,12.9,0.49,0.1,11.82089552,3.559701493,5.574626866,1.343283582,0.4029850746,0.4107142857,0.88,0.2711864407,0.014,-4.3,10.3,0.492,-0.3,2.269340974,2.28358209,0,1,0,0,0
187,2016,Norman Powell,13.55586207,5.511724138,2.333793103,1.44,0.4965517241,725,49,24,0.423580786,0.8113207547,0.404494382,0.105,-0.4,13.3,0.541,0.3,16.4973357,4.444049734,2.909413854,1.246891652,0.4156305506,0.4825,0.8266666667,0.4,0.102,-0.7,13.3,0.596,0.4,1.588965517,2.078152753,0,1,0,0,0
188,2016,Josh Richardson,11.08943089,3.479674797,2.37398374,1.170731707,0.8130081301,1107,52,2,0.4522058824,0.6666666667,0.4608695652,0.109,0.6,11.4,0.569,0.7,17.14218196,3.729027176,4.225285545,1.120126034,0.4820795589,0.4122807018,0.8614718615,0.3565217391,0.106,0.6,14,0.536,1.7,1.138211382,1.602205593,0,0,1,0,0
189,2016,Terry Rozier,8.334405145,7.292604502,4.282958199,0.6945337621,0.115755627,311,39,0,0.2735849057,0.8,0.2222222222,-0.047,-6.6,5,0.326,-0.4,14.23115578,6.170854271,4.64321608,1.366834171,0.4221105528,0.3873873874,0.7849462366,0.353115727,0.086,-0.7,12.9,0.501,0.6,2.199356913,1.366834171,0,0,1,0,0
190,2016,D'Angelo Russell,16.79681275,4.366533865,4.239043825,1.482071713,0.2071713147,2259,80,48,0.410041841,0.7368421053,0.3513513514,0.001,-1.8,13.2,0.507,0.1,25.17647059,4.632352941,8.279411765,1.470588235,0.2941176471,0.4344100198,0.7804878049,0.368503937,0.097,3.4,19.4,0.533,3.3,3.123505976,3.720588235,0,0,0,1,0
191,2016,Jonathon Simmons,14.65682657,4.250922509,2.568265683,1.062730627,0.221402214,813,55,2,0.5041322314,0.75,0.3829787234,0.119,-1,11.9,0.586,0.2,12.05680473,4.26035503,4.047337278,0.7668639053,0.5964497041,0.3636363636,0.7777777778,0.2289156627,-0.01,-5.4,7.4,0.445,-0.7,2.346863469,2.385798817,0,1,0,0,0
192,2016,Karl-Anthony Towns,20.59687857,11.75789874,2.206318995,0.794822992,1.891130567,2627,82,82,0.5420641804,0.8109090909,0.3409090909,0.151,2.8,22.5,0.59,3.2,26.59332024,13.49469548,3.663654224,0.947740668,1.768172888,0.5182648402,0.8355555556,0.4,0.197,6.8,26.3,0.622,5.7,2.507803578,3.394891945,0,0,0,0,1
193,2016,Myles Turner,16.3013899,8.743233358,1.07973665,0.6583760059,2.26481346,1367,60,30,0.4981132075,0.7272727273,0.2142857143,0.109,-2.3,15.4,0.531,-0.1,16.71731949,9.021236432,1.95375177,1.019348749,3.380840019,0.4871794872,0.736318408,0.387755102,0.144,3.3,18,0.567,2.8,1.764447696,1.698914582,0,0,1,0,0
194,2016,Justise Winslow,8.096774194,6.5,1.887096774,1.096774194,0.4193548387,2232,78,8,0.4220779221,0.6837606838,0.275862069,0.054,-0.6,8.4,0.489,0.8,15.25267994,6.5237366,5.182235835,1.323124043,0.3491577335,0.432576769,0.6277372263,0.375,0.067,-0.1,12.8,0.513,1,1.532258065,2.60949464,0,0,1,0,0